t,attack_configuration,attack_bias_m,n_attacked_satellites,attack_fraction,clean_position_error_m,attack_position_error_m,delta_position_m,clean_clock_bias_m,attack_clock_bias_m,delta_clock_bias_m,clean_mean_abs_residual_m,attack_mean_abs_residual_m,delta_mean_abs_residual_m,clean_max_abs_residual_m,attack_max_abs_residual_m,n_abnormal_20m,n_abnormal_50m,sign_consistency,clean_converged,attack_converged,time_minutes,temporal_attack_bias_m,attack_active,attack_phase
957.0,3_satellites,50.0,3,0.375,28.76959542796424,77.6595151482094,73.12103208112504,747.9543477859389,721.3211102403029,-26.633237545636007,2.5574039462953806,16.748888182919472,14.191484236624092,4.440508421510458,26.99823008477688,2,0,0.625,True,True,15.95,50.0,True,50m
958.0,3_satellites,50.0,3,0.375,31.33799389766177,78.70458033109686,73.11156961691631,748.6756403739141,722.0475246086996,-26.62811576521449,1.837666098959744,16.889442328363657,15.051776229403911,3.964441806077957,26.5234269797802,2,0,0.625,True,True,15.966666666666667,50.0,True,50m
959.0,3_satellites,50.0,3,0.375,31.081217204242552,73.64051651258158,73.1020815236353,752.4708538672926,725.847886221197,-26.622967646095617,2.1644952171482146,18.229426230303943,16.06493101315573,4.030632998794317,26.590880926698446,4,0,0.625,True,True,15.983333333333333,50.0,True,50m
960.0,3_satellites,50.0,3,0.375,28.14662583886689,69.1847591983038,73.09259355118098,751.7863333196999,725.1685114723967,-26.61782184730316,1.6724661942571402,17.32741462532431,15.654948431067169,4.307319704443216,24.705675538629293,4,0,0.625,True,True,16.0,50.0,True,50m
961.0,3_satellites,50.0,3,0.375,33.78433346836392,67.36312631884668,73.08308308914876,753.463055797341,726.8503957571554,-26.61266004018557,3.5156639660708606,19.123845836147662,15.608181870076804,8.156063307076693,28.00985498726368,4,0,0.625,True,True,16.016666666666666,50.0,True,50m
962.0,3_satellites,50.0,3,0.375,36.78965932967901,60.819099293452105,73.07356505508668,757.2925414311443,730.685054370333,-26.60748706081131,3.1416021483018994,18.017548767849803,14.875946619547904,6.159594248980284,25.711605709046125,4,0,0.625,True,True,16.033333333333335,50.0,True,50m
963.0,3_satellites,50.0,3,0.375,31.90591479549433,69.92221014824405,73.06408080319338,750.1910232010356,723.5886570943811,-26.602366106654472,2.2953086174093187,17.210881273262203,14.915572655852884,4.4146510772407055,26.97993566840887,2,0,0.625,True,True,16.05,50.0,True,50m
964.0,3_satellites,50.0,3,0.375,29.163409268491797,70.8981441392147,73.05456128431862,747.612491235141,721.015283984678,-26.59720725046293,2.1631315792910755,17.44637728156522,15.283245702274144,4.050782382488251,24.33701780438423,3,0,0.625,True,True,16.066666666666666,50.0,True,50m
965.0,3_satellites,50.0,3,0.375,28.556627735353903,69.56417880989925,73.04502912554094,746.484877314667,719.8928435644098,-26.5920337502572,3.0857683434151117,15.902652263641356,12.816883920226246,5.246225040405989,24.48856772109866,1,0,0.625,True,True,16.083333333333332,50.0,True,50m
966.0,3_satellites,50.0,3,0.375,33.359841528312664,67.97490337537711,73.03547100466209,746.9027741735921,720.3159351057895,-26.586839067802543,4.048231158871204,17.461519669741392,13.413288510870188,6.7871552892029285,29.35619500651956,3,0,0.625,True,True,16.1,50.0,True,50m
967.0,3_satellites,50.0,3,0.375,34.0051056007422,65.80181552274112,73.02591014107445,746.437414443546,719.8557707262073,-26.581643717338693,4.64076008182019,16.975565472152084,12.334805390331894,7.676464032381773,26.00338640809059,3,0,0.625,True,True,16.116666666666667,50.0,True,50m
968.0,3_satellites,50.0,3,0.375,33.59555376945785,63.81331776855046,73.01634093388778,748.4998103969602,721.9233666396171,-26.5764437573431,3.3867995175533,17.836089376360178,14.449289858806878,5.193691927939653,27.765224386006597,3,0,0.625,True,True,16.133333333333333,50.0,True,50m
969.0,3_satellites,50.0,3,0.375,32.861819641686886,78.45135429449081,73.0068012164577,737.9002634947958,711.3289736976767,-26.571289797119107,2.370279863476753,17.21080528339371,14.840525419916958,3.7373526133596897,26.310128327459097,2,0,0.625,True,True,16.15,50.0,True,50m
970.0,3_satellites,50.0,3,0.375,31.74760455046389,76.48369993351986,72.9972126809411,736.3347926405061,709.7687168267419,-26.5660758137642,2.4490157896652818,17.329105796758085,14.880090007092804,3.914288241416216,26.297765038907528,3,0,0.625,True,True,16.166666666666668,50.0,True,50m
971.0,3_satellites,50.0,3,0.375,28.95384578424073,77.48807893816038,72.98762436852726,734.5915310501623,708.0306640222053,-26.560867027956988,2.952615383081138,16.592913166154176,13.640297783073038,4.884134247899056,27.459396846592423,2,0,0.625,True,True,16.183333333333334,50.0,True,50m
972.0,3_satellites,50.0,3,0.375,32.40165492679155,70.38481967442384,72.97798989463554,735.2976801777089,708.7420723674904,-26.55560781021848,2.7629802832379937,17.90043793618679,15.137457652948797,4.24737211689353,26.5853342525661,3,0,0.625,True,True,16.2,50.0,True,50m
973.0,3_satellites,50.0,3,0.375,31.847263937894716,79.72652486049945,72.96839668557656,730.3782700935391,703.8278636071575,-26.550406486381576,3.068889368791133,17.284671739675105,14.215782370883971,4.877627871930599,27.45537091046572,2,0,0.625,True,True,16.216666666666665,50.0,True,50m
974.0,3_satellites,50.0,3,0.375,28.251480188141816,76.2525829466214,72.95876133325869,728.6419306604843,702.0967750000153,-26.545155660468936,2.9348569503054023,17.89107026765123,14.956213317345828,4.698858819901943,27.2778435125947,3,0,0.625,True,True,16.233333333333334,50.0,True,50m
975.0,3_satellites,50.0,3,0.375,34.22045070373776,80.27985133833184,72.94912484808215,724.380289667754,697.8403805082354,-26.53990915951863,2.382544652558863,17.318577692843974,14.93603304028511,5.52298142015934,28.103201735764745,2,0,0.625,True,True,16.25,50.0,True,50m
976.0,3_satellites,50.0,3,0.375,29.84596016093621,80.58216803917294,72.93947829883837,721.6781800622786,695.1435254721425,-26.53465459013603,2.121106221806258,16.783375333994627,14.662269112188367,3.769492700695992,25.489581488072872,2,0,0.625,True,True,16.266666666666666,50.0,True,50m
977.0,3_satellites,50.0,3,0.375,32.17053707165224,86.5911087554978,72.92982046832874,717.0648139374583,690.5354170300781,-26.52939690738026,3.122191985603422,17.60492173442617,14.482729748822749,4.578438840806484,26.908948108553886,3,0,0.625,True,True,16.283333333333335,50.0,True,50m
978.0,3_satellites,50.0,3,0.375,28.51526179777292,66.22315751087532,72.9200951213284,732.7096999429666,706.1856507253211,-26.524049217645484,2.327414644882083,18.06551597546786,15.738101330585778,4.991522122174501,29.16299150139093,4,0,0.625,True,True,16.3,50.0,True,50m
979.0,3_satellites,50.0,3,0.375,29.997656047272464,84.89156974515473,72.91044941038221,718.8116144819908,692.2927955226838,-26.51881895930694,2.094472305383533,17.20367743819952,15.109205132815989,4.457435060292482,26.49638296291232,2,0,0.625,True,True,16.316666666666666,50.0,True,50m
980.0,3_satellites,50.0,3,0.375,31.503958637051888,81.88779065568599,72.9007371057082,721.8917518506703,695.378247103599,-26.51350474707124,1.8657083655707536,16.67535477411002,14.809646408539264,4.233744289726019,25.484156109392643,3,0,0.625,True,True,16.333333333333332,50.0,True,50m
981.0,3_satellites,50.0,3,0.375,30.987171127865416,74.22866004571019,72.8909972318633,728.7123169643394,702.204151579515,-26.508165384824338,3.968470007646829,18.17787097254768,14.209400964900851,6.498836610466242,29.08644851669669,3,0,0.625,True,True,16.35,50.0,True,50m
982.0,3_satellites,50.0,3,0.375,32.732307904089936,85.92725175926947,72.88130190631757,721.2403011268132,694.7374127119787,-26.5028884148345,2.6522111566737294,17.306990371551365,14.654779214877635,4.616373833268881,25.79107228294015,2,0,0.625,True,True,16.366666666666667,50.0,True,50m
983.0,3_satellites,50.0,3,0.375,32.20239785447079,76.53437568190091,72.87154085419178,728.8051575292809,702.3076276779133,-26.49752985136763,2.143159790430218,17.469521208666265,15.326361418236049,4.321407668292522,26.0408777333796,2,0,0.625,True,True,16.383333333333333,50.0,True,50m
984.0,3_satellites,50.0,3,0.375,29.42727637841501,80.38007620808192,72.86181075984439,726.772660764984,700.2804425785936,-26.49221818639046,1.041135863866657,16.9725064993836,15.931370635516942,2.3944934643805027,25.230184227228165,2,0,0.625,True,True,16.4,50.0,True,50m
985.0,3_satellites,50.0,3,0.375,31.44683481000222,86.84285197806967,72.85206547471185,723.5695268632045,697.0826287019806,-26.48689816122385,2.607837916351855,17.87103028781712,15.263192371465266,3.85338582098484,26.38229664415121,3,0,0.625,True,True,16.416666666666668,50.0,True,50m
986.0,3_satellites,50.0,3,0.375,30.72703381352772,81.14475906259082,72.8422858542176,727.9387103451963,701.4571763511426,-26.48153399405373,2.0571849611587822,17.58965175738558,15.5324667962268,3.670764110982418,26.264437817037106,2,0,0.625,True,True,16.433333333333334,50.0,True,50m
987.0,3_satellites,50.0,3,0.375,29.92804619969423,85.27618911985769,72.83252764333577,726.8956626049335,700.4194602993742,-26.47620230555924,1.1959357243031263,15.265656974632291,14.069721250329168,2.91660537943244,22.18232594802976,2,0,0.625,True,True,16.45,50.0,True,50m
988.0,3_satellites,50.0,3,0.375,31.50894984549793,84.55785264831228,72.82273424380577,730.3209995588176,703.8501622924506,-26.47083726636697,1.6994843054562807,16.44387896358967,14.744394658133388,3.10160155966878,23.744393281638622,2,0,0.625,True,True,16.466666666666665,50.0,True,50m
989.0,3_satellites,50.0,3,0.375,32.734854922580766,75.36559891833836,72.81290717583475,741.8089789778687,715.3435441808713,-26.46543479699744,4.499469978734851,18.64784292737022,14.14837294863537,8.671640489250422,31.268912564963102,2,0,0.625,True,True,16.483333333333334,50.0,True,50m
990.0,3_satellites,50.0,3,0.375,29.479028681934288,79.1617755109468,72.80311920748085,742.3935016974781,715.9334164348868,-26.46008526259129,2.3138875016011298,18.417307153344154,16.103419651743025,4.44218098372221,27.08053877204657,4,0,0.625,True,True,16.5,50.0,True,50m
991.0,3_satellites,50.0,3,0.375,33.27943289685934,78.95151687777594,72.79329919159905,746.0880877803064,719.6333843968464,-26.45470338346001,3.177549003623426,19.253285374492407,16.07573637086898,6.31957607716322,28.254036370664835,4,0,0.625,True,True,16.516666666666666,50.0,True,50m
992.0,3_satellites,50.0,3,0.4285714285714285,29.635451923929963,78.6681954466934,57.54550028510821,744.9489224536372,725.5384909186383,-19.410431534998903,4.14887929388455,15.95612707255142,12.630652142954723,7.5684934221208096,25.585897862911224,3,0,0.5714285714285714,True,True,16.533333333333335,50.0,True,50m
993.0,3_satellites,50.0,3,0.5,36.98441224847632,94.2696615608354,67.84348354915184,748.9890268234702,740.2569859137633,-8.732040909706939,2.4170857133964696,7.620288363347451,6.251197714358568,4.443415306508541,14.54752130806446,0,0,0.5,True,True,16.55,50.0,True,50m
994.0,3_satellites,50.0,3,0.5,49.02462451486566,108.34123171254534,73.16399615106134,755.4054591474544,735.6854175838819,-19.72004156357252,6.792704711978634,16.71721241933604,9.924507707357408,13.513698369264604,33.308958400040865,2,0,0.5,True,True,16.566666666666666,50.0,True,50m
995.0,3_satellites,50.0,3,0.375,27.408534620578912,80.95925391039727,72.75397530295166,758.2385104556901,731.8053457691632,-26.43316468652688,1.8085494576953351,17.572238605003804,15.763689147308469,4.419067546725273,26.42630222067237,4,0,0.625,True,True,16.583333333333332,50.0,True,50m
996.0,3_satellites,50.0,3,0.4285714285714285,30.872582994540807,114.83406738550975,102.12514787407484,757.7414783203247,708.6293915941295,-49.11208672619523,1.2581829013569017,16.430028868040868,15.171845966683966,1.947019200772047,27.850118171423677,2,0,0.5714285714285714,True,True,16.6,50.0,True,50m
997.0,3_satellites,50.0,3,0.375,35.91016562836275,70.92622663942726,72.73420533428379,776.6718797894309,750.2495839321485,-26.422295857282396,3.890160164330154,18.73966267053038,14.849502506200224,8.534621071070433,29.88714748620987,3,0,0.625,True,True,16.616666666666667,50.0,True,50m
998.0,3_satellites,50.0,3,0.375,35.21026032943347,70.1040800595669,72.72432212777258,780.5341986513204,754.1173261428755,-26.41687250844484,4.018499807454646,18.86927993129939,14.850780123844745,8.517587210983038,28.749782729893923,4,0,0.625,True,True,16.633333333333333,50.0,True,50m
999.0,3_satellites,50.0,3,0.375,31.170502361803887,80.69299643389172,72.71446597829495,774.5447983677942,748.1333092626753,-26.411489105118903,2.5102594872005284,18.51219017058611,16.00193068338558,5.316113855689764,27.92519573122263,3,0,0.625,True,True,16.65,50.0,True,50m
1000.0,3_satellites,50.0,3,0.375,29.883767910627597,84.08181587199395,72.70457504704966,775.6871231012783,749.2810548019074,-26.406068299370872,2.5455629266798496,18.661287310998887,16.115724384319037,4.117385219782591,27.39941704273224,4,0,0.625,True,True,16.666666666666668,50.0,True,50m
1001.0,3_satellites,50.0,3,0.375,29.363144635279152,80.64567513205604,72.69465625520547,781.9953777159341,755.5947635707632,-26.400614145170834,1.927944099996239,17.466786450706422,15.538842350710183,4.525016162544489,27.13643172755837,2,0,0.625,True,True,16.683333333333334,50.0,True,50m
1002.0,3_satellites,50.0,3,0.375,29.18383419782313,83.6707934380613,72.68474718800252,783.3296026330001,756.9344236341,-26.395178998900175,2.467446483206004,16.142925716470927,13.675479233264925,3.812392972409725,26.424971044063568,2,0,0.625,True,True,16.7,50.0,True,50m
1003.0,3_satellites,50.0,3,0.375,32.075339377235814,78.78551515381145,72.67479729347487,791.2600222384123,764.8703235467548,-26.38969869165749,3.389984605833888,16.03604549728334,12.646060891449451,5.247295890003443,27.611107517033812,1,0,0.625,True,True,16.716666666666665,50.0,True,50m
1004.0,3_satellites,50.0,3,0.375,30.04335646706912,85.2254405734618,72.66487455787411,785.6052863389722,759.2210245195764,-26.38426181939576,0.8707323600538075,16.843375673517585,15.972643313463776,1.77989462018013,25.612786568701267,2,0,0.625,True,True,16.733333333333334,50.0,True,50m
1005.0,3_satellites,50.0,3,0.375,31.68914475461378,83.375804069571,72.65491251180936,792.4785587425382,766.0997788626946,-26.37877987984359,2.63601547293365,17.376727807801217,14.740712334867569,3.9784582145512095,24.580637868493795,3,0,0.625,True,True,16.75,50.0,True,50m
1006.0,3_satellites,50.0,3,0.375,30.38254771615368,82.3228570475388,72.64494935846432,794.7486164163356,768.3753163770036,-26.37330003933198,1.6946949805133045,17.42359350528568,15.728898524772376,3.499681580811739,26.05005364492536,3,0,0.625,True,True,16.766666666666666,50.0,True,50m
1007.0,3_satellites,50.0,3,0.375,30.65437930957865,82.5359055919961,72.63497733597674,796.5566549010964,770.1888395313009,-26.36781536979549,2.6077070790342987,17.509135129861534,14.901428050827237,4.218812488019466,26.837160866707563,2,0,0.625,True,True,16.783333333333335,50.0,True,50m
1008.0,3_satellites,50.0,3,0.375,29.50898879571184,86.1528711248836,72.62500769693919,796.2913792219654,769.9290399997212,-26.362339222244145,2.4544713366776705,16.956885299645364,14.502413962967694,3.7656906843185434,24.826559234410524,3,0,0.625,True,True,16.8,50.0,True,50m
1009.0,3_satellites,50.0,3,0.375,29.080241356584068,82.96647628675574,72.61500942844314,801.098429744144,774.7415997797947,-26.356829964349345,2.1494215265847743,16.473226956557482,14.323805429972708,4.110592860728502,26.731235459446907,2,0,0.625,True,True,16.816666666666666,50.0,True,50m
1010.0,3_satellites,50.0,3,0.375,32.42297969249401,79.89866259910575,72.60498762351034,805.6120766539159,779.2607745827866,-26.35130207112934,2.3352484456263483,18.01195264654234,15.676704200915992,3.921436473727226,26.54321962967515,3,0,0.625,True,True,16.833333333333332,50.0,True,50m
1011.0,3_satellites,50.0,3,0.375,30.26403337610021,83.65349178674992,72.59499006607638,804.2324772046198,777.886669878201,-26.34580732641882,2.0021226215176284,17.324933806899935,15.322811185382308,4.352225478738546,24.39485152810812,3,0,0.625,True,True,16.85,50.0,True,50m
1012.0,3_satellites,50.0,3,0.375,32.38366272927354,86.39230849409446,72.58497224312117,804.4957991744726,778.1555057089637,-26.34029346550892,1.7059030658565462,17.579853960312903,15.873950894456357,4.526122651994228,24.827781479805708,3,0,0.625,True,True,16.866666666666667,50.0,True,50m
1013.0,3_satellites,50.0,3,0.375,28.30393531408672,79.30339521948886,72.57493001212039,811.0483602047104,784.7136113423214,-26.33474886238901,1.80747545324266,16.752554073929787,14.945078620687127,4.866606917232275,27.491808906197548,3,0,0.625,True,True,16.883333333333333,50.0,True,50m
1014.0,3_satellites,50.0,3,0.375,29.943790234056845,88.23235069614869,72.56490754497611,805.2070848989871,778.8778416958199,-26.329243203167152,1.85916047077626,16.581353988032788,14.722193517256528,3.5210503935813904,23.642071273177866,2,0,0.625,True,True,16.9,50.0,True,50m
1015.0,3_satellites,50.0,3,0.375,32.14316005137366,82.63490440279266,72.55483419280675,809.9340654312997,783.6103905427535,-26.32367488854618,1.2700029299594462,17.303773272782564,16.033770342823118,3.0868141688406467,25.25798979774117,4,0,0.625,True,True,16.916666666666668,50.0,True,50m
1016.0,3_satellites,50.0,3,0.375,29.03998221740749,82.19517894907102,72.54477459251468,809.6269073358991,783.3087785748786,-26.31812876102049,1.0383210252039137,16.894038429949433,15.85571740474552,2.1560842245817184,24.78468420729041,3,0,0.625,True,True,16.933333333333334,50.0,True,50m
1017.0,3_satellites,50.0,3,0.4285714285714285,29.798780980133436,84.45065887547774,77.72508117907066,811.1870963854677,791.964786589014,-19.222309796453715,2.0422252400645187,11.662188228751932,9.958720273737397,4.822071429342032,26.68679489567876,2,0,0.5714285714285714,True,True,16.95,50.0,True,50m
1018.0,3_satellites,50.0,3,0.375,31.214156740448544,89.244290869526,72.52463164811905,805.3747149710174,779.0676847462701,-26.307030224747336,2.977602827828377,18.27964764321223,15.302044815383852,7.499817885458469,27.821760017424825,3,0,0.625,True,True,16.966666666666665,50.0,True,50m
1019.0,3_satellites,50.0,3,0.375,30.203924065383635,84.21284567428815,72.51452656056773,804.0189538088058,777.7175120215425,-26.301441787263343,1.474226547870785,17.10380631685257,15.629579768981785,3.142595674842596,24.70255048573017,3,0,0.625,True,True,16.983333333333334,50.0,True,50m
1020.0,3_satellites,50.0,3,0.375,24.576681798991444,82.95523449918731,72.5044386528516,802.9879455070712,776.6920702835085,-26.29587522356269,2.947922050021589,14.305452873464674,11.357530823443083,7.408596854656935,25.43785696476698,3,0,0.625,True,True,17.0,50.0,True,50m
1021.0,3_satellites,50.0,3,0.375,27.16833504567188,81.08959514074267,72.49431179901572,802.251288561981,775.9610123641785,-26.29027619780254,3.19480721373111,15.173331830184908,12.03603859944269,4.198551472276449,26.228379897773262,2,0,0.625,True,True,17.016666666666666,50.0,True,50m
1022.0,3_satellites,50.0,3,0.375,29.289163070636786,79.61162231732305,72.48417253704628,800.4560002514401,774.1713310146635,-26.284669236776608,1.912872299551964,17.511852579191327,15.598980279639363,4.237145721912384,25.40948810428381,3,0,0.625,True,True,17.033333333333335,50.0,True,50m
1023.0,3_satellites,50.0,3,0.375,27.965322204146226,79.32262752861655,72.47404242534594,798.083898217162,771.8048257083344,-26.27907250882754,1.3564749476499856,17.09302258025855,15.736547632608564,2.4626346565783024,25.099086802452803,2,0,0.625,True,True,17.05,50.0,True,50m
1024.0,3_satellites,50.0,3,0.375,28.707934601560915,81.14117192370573,72.46390296722913,794.6926914465218,768.4192202263706,-26.27347122015124,1.503747916314751,16.84173459513113,15.337986678816378,3.462359007447958,26.09992518648505,3,0,0.625,True,True,17.066666666666666,50.0,True,50m
1025.0,3_satellites,50.0,3,0.375,28.46678684813453,74.65638809144802,72.45372954017144,796.4985696967185,770.2307367638768,-26.267832932841657,2.005421653855592,17.47767415922135,15.47225250536576,3.590551882982254,24.681252170354128,3,0,0.625,True,True,17.083333333333332,50.0,True,50m
1026.0,3_satellites,50.0,3,0.375,26.258818162154466,75.42177161110443,72.44357477628174,795.002253865148,768.740032774588,-26.262221090559933,0.6469099689275026,16.612630219198763,15.96572025027126,0.9770332127809525,24.630254842340943,2,0,0.625,True,True,17.1,50.0,True,50m
1027.0,3_satellites,50.0,3,0.375,31.97578023910113,71.40630475864629,72.4333797266234,796.0982550354241,769.8416862052901,-26.25656883013403,3.07589398836717,17.919412383809686,14.843518395442516,5.238198593258858,26.41717790439725,3,0,0.625,True,True,17.116666666666667,50.0,True,50m
1028.0,3_satellites,50.0,3,0.375,34.49504243574089,74.6334266299945,72.42319946846811,791.7677946044704,765.5168544308895,-26.250940173580943,2.739181261043996,18.583621747326102,15.84444048628211,5.368319611996412,25.784795198589563,3,0,0.625,True,True,17.133333333333333,50.0,True,50m
1029.0,3_satellites,50.0,3,0.375,30.838474964888533,69.77386914176977,72.41300916396621,791.2121806609928,764.9668841693014,-26.24529649169142,1.2755792196840048,16.840003678109497,15.564424458425492,2.115730609744787,24.43735631927848,2,0,0.625,True,True,17.15,50.0,True,50m
1030.0,3_satellites,50.0,3,0.375,31.91952905549616,68.67678841424456,72.40280418613123,786.9591393556581,760.7194932353622,-26.2396461202959,2.186230889521539,17.967478489503264,15.781247599981723,5.631474249064922,28.275680016726252,3,0,0.625,True,True,17.166666666666668,50.0,True,50m
1031.0,3_satellites,50.0,3,0.375,30.59395461521373,66.86744269488393,72.39259413274695,781.6472905626473,755.4132986625657,-26.233991900081605,2.8316705599427223,16.234600462950766,13.402929903008044,5.13688400387764,25.02552362903953,2,0,0.625,True,True,17.183333333333334,50.0,True,50m
1032.0,3_satellites,50.0,3,0.4285714285714285,27.53758585915939,100.9209091170964,101.01033689904165,767.8756109334109,719.5277975616132,-48.34781337179777,0.9665411109370844,15.83130320161581,14.864762090678726,2.234192542731762,26.314325865358114,2,0,0.5714285714285714,True,True,17.2,50.0,True,50m
1033.0,3_satellites,50.0,3,0.4285714285714285,26.6418649026326,108.77601400145218,100.97918486708922,757.6108269857123,709.2843698959051,-48.32645708980715,2.2516271732747555,16.23746700904199,13.985839835767235,5.058788817375898,26.11785026267171,3,0,0.5714285714285714,True,True,17.216666666666665,50.0,True,50m
1034.0,3_satellites,50.0,3,0.4285714285714285,26.68561305375633,109.89464945629388,100.94799506725464,750.6925012002724,702.3874431318205,-48.3050580684519,0.9540840967425278,15.24349646855678,14.289412371814253,2.053962256759405,24.924472715705637,2,0,0.5714285714285714,True,True,17.233333333333334,50.0,True,50m
1035.0,3_satellites,50.0,3,0.4285714285714285,26.46220227948158,97.33586842368574,100.91672342627128,754.9798968338454,706.6963266379619,-48.2835701958835,1.132114860096148,16.275599769183568,15.14348490908742,2.3234455846250057,28.54127076640725,2,0,0.5714285714285714,True,True,17.25,50.0,True,50m
1036.0,3_satellites,50.0,3,0.4285714285714285,27.08428503237424,101.87412105773848,100.88551193443276,745.5410441924076,697.278882330694,-48.2621618617136,2.4558888748288155,16.406977804643766,13.951088929814953,4.311752431094647,29.257402539253235,2,0,0.5714285714285714,True,True,17.266666666666666,50.0,True,50m
1037.0,3_satellites,50.0,3,0.375,33.63913359576478,67.09441667417406,72.33114985768151,745.891184638892,719.691227410734,-26.19995722815804,2.5724144796840847,16.129954976029694,13.55754049634561,4.271583758294582,25.70908710360527,2,0,0.625,True,True,17.283333333333335,50.0,True,50m
1038.0,3_satellites,50.0,3,0.4285714285714285,25.651545222547323,100.3450215057182,100.82306041057,733.8356975554402,685.6163947879694,-48.21930276747082,1.1500667285706316,15.786307711154222,14.63624098258359,2.200682684779167,27.745420534163717,2,0,0.5714285714285714,True,True,17.3,50.0,True,50m
1039.0,3_satellites,50.0,3,0.4285714285714285,27.38464602792112,99.83341231989972,100.79180853867896,728.7686497272525,680.57079645108,-48.19785327617251,1.42895427771977,15.770589791770492,14.341635514050722,3.0917103737592697,26.212743870913982,2,0,0.5714285714285714,True,True,17.316666666666666,50.0,True,50m
1040.0,3_satellites,50.0,3,0.4285714285714285,25.79292131857631,101.15670676109602,100.76058464813826,721.076926640791,672.9004978943035,-48.176428746487545,2.412517324090004,16.628088997410877,14.43344865047506,5.8603812381625175,25.969959873706102,3,0,0.5714285714285714,True,True,17.333333333333332,50.0,True,50m
1041.0,3_satellites,50.0,3,0.4285714285714285,24.49886743722914,105.49989376412132,100.72935902230996,714.1203962903226,665.9653873160283,-48.15500897429422,1.1938304374260562,15.528611953237228,14.334781515811173,2.7188200876116757,25.21640034392476,2,0,0.5714285714285714,True,True,17.35,50.0,True,50m
1042.0,3_satellites,50.0,3,0.4285714285714285,26.045319055453227,93.87104551375069,100.69804188621748,717.2148084262292,669.0813211720725,-48.13348725415665,1.4870837128588132,14.34139687408294,12.868277237351451,2.934971157461405,23.3389480561018,2,0,0.5714285714285714,True,True,17.366666666666667,50.0,True,50m
1043.0,3_satellites,50.0,3,0.4285714285714285,26.87731467994701,103.78768207176182,100.66678254840006,705.0230491079031,656.9109966630366,-48.11205244486655,0.8024614570396287,15.861582381384713,15.059120924345084,1.87896578386426,26.4784804135561,2,0,0.5714285714285714,True,True,17.383333333333333,50.0,True,50m
1044.0,3_satellites,50.0,3,0.4285714285714285,28.59730170747189,96.37647823729796,100.63545711871868,707.6393500861038,659.5488184685364,-48.09053161756742,1.6038894248860225,16.333587093544857,14.739468466490507,4.167513687163591,26.167147610336546,2,0,0.5714285714285714,True,True,17.4,50.0,True,50m
1045.0,3_satellites,50.0,3,0.4285714285714285,28.143222025729564,95.31621757495822,100.6041522470472,704.7774664403574,656.7084269753788,-48.06903946497869,1.7123375364712303,16.86534899952156,15.153011463050332,3.27281229570508,27.79096945002675,2,0,0.5714285714285714,True,True,17.416666666666668,50.0,True,50m
1046.0,3_satellites,50.0,3,0.4285714285714285,33.3777322202202,116.0660657062928,108.95611671070498,694.9043940798166,641.9646495391468,-52.93974454066984,4.301269291234868,18.20349604583212,13.902226754597256,7.305949918925762,31.542251721024517,1,0,0.5714285714285714,True,True,17.433333333333334,50.0,True,50m
1047.0,3_satellites,50.0,3,0.4285714285714285,30.83348179113384,101.5426679293776,108.95593174389953,703.0803967173894,650.1389780945855,-52.94141862280389,1.8939028068312576,17.621202317199536,15.72729951036828,4.1873044446110725,33.36938636749983,1,0,0.5714285714285714,True,True,17.45,50.0,True,50m
1048.0,3_satellites,50.0,3,0.5,29.74519782327041,247.7079830199184,233.0830996292709,678.4990489950849,529.462034270645,-149.03701472443993,2.035128859182199,9.076722526922822,7.212154782687624,3.3336117155849934,18.59803619235754,0,0,0.5,True,True,17.466666666666665,50.0,True,50m
1049.0,3_satellites,50.0,3,0.5,28.826371637728272,245.9106851811452,233.02611588655867,676.8185790269587,527.8223349098837,-148.99624411707498,2.528584655374289,7.718042144551873,5.355517975365122,4.136426143348217,16.109055269509554,0,0,0.5,True,True,17.483333333333334,50.0,True,50m
1050.0,3_satellites,50.0,3,0.4285714285714285,26.39170302669761,95.04111654325789,100.4474183557992,687.298878867348,639.3374521425391,-47.96142672480892,2.5006995163857937,17.797126902533428,15.296427386147636,5.574463423341513,29.05212587863207,3,0,0.5714285714285714,True,True,17.5,50.0,True,50m
1051.0,3_satellites,50.0,3,0.5,29.00041341040285,246.0537473857472,232.9115590244459,670.7574164221545,521.8431435672733,-148.91427285488123,1.6159156306336324,9.898223953942455,8.439345374082526,3.0725664645433426,20.546809997409586,1,0,0.5,True,True,17.516666666666666,50.0,True,50m
1052.0,3_satellites,50.0,3,0.5,27.08284776435279,232.3418513442476,232.85376923295135,677.6478175905115,528.7749799322056,-148.8728376583059,1.818185487762093,8.963782528415322,7.298108857125044,2.7669267170131207,18.62605420872569,0,0,0.5,True,True,17.533333333333335,50.0,True,50m
1053.0,3_satellites,50.0,3,0.5,29.48679117355449,240.69125967241337,232.7960752878377,669.986527058665,521.1549525727861,-148.83157448587897,1.6922751870006325,10.265831808249157,8.721535996223489,3.1064574606716637,21.44486228004098,1,0,0.5,True,True,17.55,50.0,True,50m
1054.0,3_satellites,50.0,3,0.5,30.850530731601115,245.98582663402297,232.7381433288232,663.4941100881894,514.7039931523736,-148.79011693581572,2.064251837631067,7.771847968300183,5.851035874336958,3.766788974404335,16.602816842496395,0,0,0.5,True,True,17.566666666666666,50.0,True,50m
